Dataset,Size,Time type,Time Cost
CW-AIOps,10000,Data Feature Collection Time,0.533639113108317
CW-AIOps,10000,Insert Time,0.1380758285522461
CW-AIOps,20000,Data Feature Collection Time,1.0673282146453855
CW-AIOps,20000,Insert Time,0.1639742851257324
CW-AIOps,30000,Data Feature Collection Time,1.567339261372884
CW-AIOps,30000,Insert Time,0.1844334602355957
CW-AIOps,40000,Data Feature Collection Time,2.082750161488851
CW-AIOps,40000,Insert Time,0.2116906642913818
CW-AIOps,50000,Data Feature Collection Time,2.5821682612101235
CW-AIOps,50000,Insert Time,0.2321300506591797
CW-AIOps,60000,Data Feature Collection Time,3.1189990043640137
CW-AIOps,60000,Insert Time,0.2581627368927002
CW-AIOps,70000,Data Feature Collection Time,3.6282341480255127
CW-AIOps,70000,Insert Time,0.279071569442749
CW-AIOps,80000,Data Feature Collection Time,4.136779308319092
CW-AIOps,80000,Insert Time,0.3032526969909668
CW-AIOps,90000,Data Feature Collection Time,4.658323208491008
CW-AIOps,90000,Insert Time,0.327350378036499
CW-AIOps,100000,Data Feature Collection Time,5.148032188415527
CW-AIOps,100000,Insert Time,0.3456699848175049
Incident Event Log,10000,Data Feature Collection Time,0.0178167025248209
Incident Event Log,10000,Insert Time,0.1330373287200927
Incident Event Log,20000,Data Feature Collection Time,0.036633014678955
Incident Event Log,20000,Insert Time,0.1475679874420166
Incident Event Log,30000,Data Feature Collection Time,0.0770912965138753
Incident Event Log,30000,Insert Time,0.1688251495361328
Incident Event Log,40000,Data Feature Collection Time,0.0956690311431884
Incident Event Log,40000,Insert Time,0.1671230792999267
Incident Event Log,50000,Data Feature Collection Time,0.0953283309936523
Incident Event Log,50000,Insert Time,0.1789548397064209
Incident Event Log,60000,Data Feature Collection Time,0.1156498591105143
Incident Event Log,60000,Insert Time,0.1950788497924804
Incident Event Log,70000,Data Feature Collection Time,0.1342641512552897
Incident Event Log,70000,Insert Time,0.1932365894317627
Incident Event Log,80000,Data Feature Collection Time,0.1525814533233642
Incident Event Log,80000,Insert Time,0.2019956111907959
Incident Event Log,90000,Data Feature Collection Time,0.1746482054392496
Incident Event Log,90000,Insert Time,0.222334623336792
Incident Event Log,100000,Data Feature Collection Time,0.1944851080576578
Incident Event Log,100000,Insert Time,0.2420375347137451
CW-AIOps,10000,Data Feature Collection Time,0.4712599913279215
CW-AIOps,10000,Insert Time,0.1364209651947021
CW-AIOps,20000,Data Feature Collection Time,0.9680927594502768
CW-AIOps,20000,Insert Time,0.1687617301940918
CW-AIOps,30000,Data Feature Collection Time,1.45364252726237
CW-AIOps,30000,Insert Time,0.1801404953002929
CW-AIOps,40000,Data Feature Collection Time,1.8884495099385576
CW-AIOps,40000,Insert Time,0.2251856327056884
CW-AIOps,50000,Data Feature Collection Time,2.3682061036427817
CW-AIOps,50000,Insert Time,0.2198505401611328
CW-AIOps,60000,Data Feature Collection Time,2.8205861250559487
CW-AIOps,60000,Insert Time,0.247936725616455
CW-AIOps,70000,Data Feature Collection Time,3.270063638687134
CW-AIOps,70000,Insert Time,0.2639105319976806
CW-AIOps,80000,Data Feature Collection Time,3.719266335169474
CW-AIOps,80000,Insert Time,0.2878034114837646
CW-AIOps,90000,Data Feature Collection Time,4.170676787694295
CW-AIOps,90000,Insert Time,0.3059487342834472
CW-AIOps,100000,Data Feature Collection Time,4.641795158386231
CW-AIOps,100000,Insert Time,0.3292384147644043
CW-AIOps,10000,Data Feature Collection Time,0.4430533250172933
CW-AIOps,10000,Insert Time,0.1631257534027099
CW-AIOps,20000,Data Feature Collection Time,0.9056287606557212
CW-AIOps,20000,Insert Time,0.1557469367980957
CW-AIOps,30000,Data Feature Collection Time,1.3463454246520996
CW-AIOps,30000,Insert Time,0.1807453632354736
CW-AIOps,40000,Data Feature Collection Time,1.8015981515248616
CW-AIOps,40000,Insert Time,0.2023093700408935
CW-AIOps,50000,Data Feature Collection Time,2.256472587585449
CW-AIOps,50000,Insert Time,0.225294828414917
CW-AIOps,60000,Data Feature Collection Time,2.719895521799723
CW-AIOps,60000,Insert Time,0.2465295791625976
CW-AIOps,70000,Data Feature Collection Time,3.181938568751017
CW-AIOps,70000,Insert Time,0.2632758617401123
CW-AIOps,80000,Data Feature Collection Time,3.6298282146453857
CW-AIOps,80000,Insert Time,0.2834725379943847
CW-AIOps,90000,Data Feature Collection Time,4.08693528175354
CW-AIOps,90000,Insert Time,0.3192090988159179
CW-AIOps,100000,Data Feature Collection Time,4.561472892761231
CW-AIOps,100000,Insert Time,0.3757092952728271
Incident Event Log,10000,Data Feature Collection Time,0.0128231048583984
Incident Event Log,10000,Insert Time,0.1261718273162841
Incident Event Log,20000,Data Feature Collection Time,0.0397789478302001
Incident Event Log,20000,Insert Time,0.1475176811218261
Incident Event Log,30000,Data Feature Collection Time,0.0590205987294515
Incident Event Log,30000,Insert Time,0.1648480892181396
Incident Event Log,40000,Data Feature Collection Time,0.0786511898040771
Incident Event Log,40000,Insert Time,0.1613998413085937
Incident Event Log,50000,Data Feature Collection Time,0.0684293111165364
Incident Event Log,50000,Insert Time,0.1728270053863525
Incident Event Log,60000,Data Feature Collection Time,0.082711378733317
Incident Event Log,60000,Insert Time,0.18912935256958
Incident Event Log,70000,Data Feature Collection Time,0.0916430155436198
Incident Event Log,70000,Insert Time,0.1957919597625732
Incident Event Log,80000,Data Feature Collection Time,0.1041278839111328
Incident Event Log,80000,Insert Time,0.2102572917938232
Incident Event Log,90000,Data Feature Collection Time,0.1170128186543782
Incident Event Log,90000,Insert Time,0.2216560840606689
Incident Event Log,100000,Data Feature Collection Time,0.1295938491821289
Incident Event Log,100000,Insert Time,0.2378211021423339
Web Log,10000,Data Feature Collection Time,0.0477564334869384
Web Log,10000,Insert Time,0.0261571407318115
Web Log,20000,Data Feature Collection Time,0.0939587116241455
Web Log,20000,Insert Time,0.0438344478607177
Web Log,30000,Data Feature Collection Time,0.1632672786712646
Web Log,30000,Insert Time,0.0593297481536865
Web Log,40000,Data Feature Collection Time,0.2052775621414184
Web Log,40000,Insert Time,0.0721542835235595
Web Log,50000,Data Feature Collection Time,0.2532519102096557
Web Log,50000,Insert Time,0.0947768688201904
Web Log,60000,Data Feature Collection Time,0.2949058532714844
Web Log,60000,Insert Time,0.1078143119812011
Web Log,70000,Data Feature Collection Time,0.3357048749923706
Web Log,70000,Insert Time,0.1232881546020507
Web Log,80000,Data Feature Collection Time,0.3878101348876953
Web Log,80000,Insert Time,0.131434679031372
Web Log,90000,Data Feature Collection Time,0.4447795867919922
Web Log,90000,Insert Time,0.164405345916748
Web Log,100000,Data Feature Collection Time,0.5012009382247925
Web Log,100000,Insert Time,0.2105724811553955
CW-AIOps,10000,Data Feature Collection Time,0.5595788955688477
CW-AIOps,10000,Insert Time,0.1411037445068359
CW-AIOps,20000,Data Feature Collection Time,1.109922170639038
CW-AIOps,20000,Insert Time,0.158949613571167
CW-AIOps,30000,Data Feature Collection Time,1.6350618998209636
CW-AIOps,30000,Insert Time,0.191932201385498
CW-AIOps,40000,Data Feature Collection Time,2.1654643217722573
CW-AIOps,40000,Insert Time,0.2056667804718017
CW-AIOps,50000,Data Feature Collection Time,2.70123553276062
CW-AIOps,50000,Insert Time,0.2284193038940429
CW-AIOps,60000,Data Feature Collection Time,3.238232135772705
CW-AIOps,60000,Insert Time,0.2639434337615967
CW-AIOps,70000,Data Feature Collection Time,3.7127955754597983
CW-AIOps,70000,Insert Time,0.281482458114624
CW-AIOps,80000,Data Feature Collection Time,4.1937339305877686
CW-AIOps,80000,Insert Time,0.3024861812591553
CW-AIOps,90000,Data Feature Collection Time,4.669803937276204
CW-AIOps,90000,Insert Time,0.3295900821685791
CW-AIOps,100000,Data Feature Collection Time,5.16755223274231
CW-AIOps,100000,Insert Time,0.3648841381072998
Incident Event Log,10000,Data Feature Collection Time,0.023404836654663
Incident Event Log,10000,Insert Time,0.1268332004547119
Incident Event Log,20000,Data Feature Collection Time,0.0633548100789388
Incident Event Log,20000,Insert Time,0.1387255191802978
Incident Event Log,30000,Data Feature Collection Time,0.0701084931691487
Incident Event Log,30000,Insert Time,0.1620428562164306
Incident Event Log,40000,Data Feature Collection Time,0.1098726590474446
Incident Event Log,40000,Insert Time,0.2227091789245605
Incident Event Log,50000,Data Feature Collection Time,0.1342271963755289
Incident Event Log,50000,Insert Time,0.1785426139831543
Incident Event Log,60000,Data Feature Collection Time,0.1419308980305989
Incident Event Log,60000,Insert Time,0.184525728225708
Incident Event Log,70000,Data Feature Collection Time,0.1645963986714681
Incident Event Log,70000,Insert Time,0.2313547134399414
Incident Event Log,80000,Data Feature Collection Time,0.2012080351511637
Incident Event Log,80000,Insert Time,0.2202506065368652
Incident Event Log,90000,Data Feature Collection Time,0.2065365314483642
Incident Event Log,90000,Insert Time,0.2250680923461914
Incident Event Log,100000,Data Feature Collection Time,0.228898286819458
Incident Event Log,100000,Insert Time,0.2438352108001709
Incident Event Log,10000,Data Feature Collection Time,0.0082806746164957
Incident Event Log,10000,Insert Time,0.1582956314086914
Incident Event Log,20000,Data Feature Collection Time,0.0243233839670817
Incident Event Log,20000,Insert Time,0.1527562141418457
Incident Event Log,30000,Data Feature Collection Time,0.0349508921305338
Incident Event Log,30000,Insert Time,0.1674420833587646
Incident Event Log,40000,Data Feature Collection Time,0.0481643676757812
Incident Event Log,40000,Insert Time,0.1783668994903564
Incident Event Log,50000,Data Feature Collection Time,0.0593170324961344
Incident Event Log,50000,Insert Time,0.1947500705718994
Incident Event Log,60000,Data Feature Collection Time,0.0679229100545247
Incident Event Log,60000,Insert Time,0.1891438961029052
Incident Event Log,70000,Data Feature Collection Time,0.0767385164896647
Incident Event Log,70000,Insert Time,0.1978018283843994
Incident Event Log,80000,Data Feature Collection Time,0.0670206546783447
Incident Event Log,80000,Insert Time,0.2141699790954589
Incident Event Log,90000,Data Feature Collection Time,0.0753628412882487
Incident Event Log,90000,Insert Time,0.2147104740142822
Incident Event Log,100000,Data Feature Collection Time,0.1023449103037516
Incident Event Log,100000,Insert Time,0.2703735828399658
CW-AIOps,10000,Data Feature Collection Time,0.4590749740600586
CW-AIOps,10000,Insert Time,0.1353757381439209
CW-AIOps,20000,Data Feature Collection Time,0.9197672208150228
CW-AIOps,20000,Insert Time,0.1598241329193115
CW-AIOps,30000,Data Feature Collection Time,1.3993818759918213
CW-AIOps,30000,Insert Time,0.184396743774414
CW-AIOps,40000,Data Feature Collection Time,1.8337716261545816
CW-AIOps,40000,Insert Time,0.2024979591369629
CW-AIOps,50000,Data Feature Collection Time,2.320899168650309
CW-AIOps,50000,Insert Time,0.2270145416259765
CW-AIOps,60000,Data Feature Collection Time,2.8301947116851807
CW-AIOps,60000,Insert Time,0.250438928604126
CW-AIOps,70000,Data Feature Collection Time,3.322364330291748
CW-AIOps,70000,Insert Time,0.2692537307739258
CW-AIOps,80000,Data Feature Collection Time,3.820493221282959
CW-AIOps,80000,Insert Time,0.2938418388366699
CW-AIOps,90000,Data Feature Collection Time,4.3328220049540205
CW-AIOps,90000,Insert Time,0.3195061683654785
CW-AIOps,100000,Data Feature Collection Time,4.843553463617961
CW-AIOps,100000,Insert Time,0.3610634803771972
Incident Event Log,10000,Data Feature Collection Time,0.0219776630401611
Incident Event Log,10000,Insert Time,0.1340711116790771
Incident Event Log,20000,Data Feature Collection Time,0.0647088686625162
Incident Event Log,20000,Insert Time,0.1479983329772949
Incident Event Log,30000,Data Feature Collection Time,0.0857831637064616
Incident Event Log,30000,Insert Time,0.1540019512176513
Incident Event Log,40000,Data Feature Collection Time,0.1163370609283447
Incident Event Log,40000,Insert Time,0.1666879653930664
Incident Event Log,50000,Data Feature Collection Time,0.1151814460754394
Incident Event Log,50000,Insert Time,0.1809406280517578
Incident Event Log,60000,Data Feature Collection Time,0.1373249689737955
Incident Event Log,60000,Insert Time,0.1961102485656738
Incident Event Log,70000,Data Feature Collection Time,0.1583867073059082
Incident Event Log,70000,Insert Time,0.2035069465637207
Incident Event Log,80000,Data Feature Collection Time,0.1775462627410888
Incident Event Log,80000,Insert Time,0.2139112949371338
Incident Event Log,90000,Data Feature Collection Time,0.2000733216603597
Incident Event Log,90000,Insert Time,0.2244181632995605
Incident Event Log,100000,Data Feature Collection Time,0.2181387742360433
Incident Event Log,100000,Insert Time,0.2593836784362793
CW-AIOps,10000,Data Feature Collection Time,0.5817854404449463
CW-AIOps,10000,Insert Time,0.1415109634399414
CW-AIOps,20000,Data Feature Collection Time,1.1443020502726238
CW-AIOps,20000,Insert Time,0.1667335033416748
CW-AIOps,30000,Data Feature Collection Time,1.643833875656128
CW-AIOps,30000,Insert Time,0.2023253440856933
CW-AIOps,40000,Data Feature Collection Time,2.17087459564209
CW-AIOps,40000,Insert Time,0.210167646408081
CW-AIOps,50000,Data Feature Collection Time,2.704651196797689
CW-AIOps,50000,Insert Time,0.2407605648040771
CW-AIOps,60000,Data Feature Collection Time,3.2561463514963784
CW-AIOps,60000,Insert Time,0.2531976699829101
CW-AIOps,70000,Data Feature Collection Time,3.7992701530456543
CW-AIOps,70000,Insert Time,0.2862145900726318
CW-AIOps,80000,Data Feature Collection Time,4.297359228134155
CW-AIOps,80000,Insert Time,0.3060851097106933
CW-AIOps,90000,Data Feature Collection Time,4.8116691907246905
CW-AIOps,90000,Insert Time,0.3532252311706543
CW-AIOps,100000,Data Feature Collection Time,5.363555669784546
CW-AIOps,100000,Insert Time,0.4229581356048584
Incident Event Log,10000,Data Feature Collection Time,0.0083491802215576
Incident Event Log,10000,Insert Time,0.1645915508270263
Incident Event Log,20000,Data Feature Collection Time,0.0185983975728352
Incident Event Log,20000,Insert Time,0.1368722915649414
Incident Event Log,30000,Data Feature Collection Time,0.0275389353434244
Incident Event Log,30000,Insert Time,0.1514174938201904
Incident Event Log,40000,Data Feature Collection Time,0.0338780879974365
Incident Event Log,40000,Insert Time,0.1671371459960937
Incident Event Log,50000,Data Feature Collection Time,0.0619057019551595
Incident Event Log,50000,Insert Time,0.1775445938110351
Incident Event Log,60000,Data Feature Collection Time,0.0530969301859537
Incident Event Log,60000,Insert Time,0.1872520446777343
Incident Event Log,70000,Data Feature Collection Time,0.0602317651112874
Incident Event Log,70000,Insert Time,0.2019248008728027
Incident Event Log,80000,Data Feature Collection Time,0.0695189634958903
Incident Event Log,80000,Insert Time,0.211137056350708
Incident Event Log,90000,Data Feature Collection Time,0.0777054627736409
Incident Event Log,90000,Insert Time,0.2234292030334472
Incident Event Log,100000,Data Feature Collection Time,0.0859158039093017
Incident Event Log,100000,Insert Time,0.2421567440032959
Incident Event Log,10000,Data Feature Collection Time,0.0156160990397135
Incident Event Log,10000,Insert Time,0.1348640918731689
Incident Event Log,20000,Data Feature Collection Time,0.045402447382609
Incident Event Log,20000,Insert Time,0.1475651264190673
Incident Event Log,30000,Data Feature Collection Time,0.0683356126149495
Incident Event Log,30000,Insert Time,0.1610031127929687
Incident Event Log,40000,Data Feature Collection Time,0.0897579193115234
Incident Event Log,40000,Insert Time,0.1612846851348877
Incident Event Log,50000,Data Feature Collection Time,0.0805688699086507
Incident Event Log,50000,Insert Time,0.1766493320465088
Incident Event Log,60000,Data Feature Collection Time,0.0949784914652506
Incident Event Log,60000,Insert Time,0.1878910064697265
Incident Event Log,70000,Data Feature Collection Time,0.1117453575134277
Incident Event Log,70000,Insert Time,0.2040245532989502
Incident Event Log,80000,Data Feature Collection Time,0.1268390814463297
Incident Event Log,80000,Insert Time,0.2101743221282959
Incident Event Log,90000,Data Feature Collection Time,0.1419710318247477
Incident Event Log,90000,Insert Time,0.2288904190063476
Incident Event Log,100000,Data Feature Collection Time,0.1574621200561523
Incident Event Log,100000,Insert Time,0.2363605499267578
CW-AIOps,10000,Data Feature Collection Time,0.4616279602050781
CW-AIOps,10000,Insert Time,0.1379995346069336
CW-AIOps,20000,Data Feature Collection Time,0.9574932257334392
CW-AIOps,20000,Insert Time,0.159137487411499
CW-AIOps,30000,Data Feature Collection Time,1.414302905400594
CW-AIOps,30000,Insert Time,0.1818850040435791
CW-AIOps,40000,Data Feature Collection Time,1.8773938020070395
CW-AIOps,40000,Insert Time,0.2020323276519775
CW-AIOps,50000,Data Feature Collection Time,2.3457918961842856
CW-AIOps,50000,Insert Time,0.2268261909484863
CW-AIOps,60000,Data Feature Collection Time,2.818042755126953
CW-AIOps,60000,Insert Time,0.2501478195190429
CW-AIOps,70000,Data Feature Collection Time,3.300999641418457
CW-AIOps,70000,Insert Time,0.3231894969940185
CW-AIOps,80000,Data Feature Collection Time,3.7718559106191
CW-AIOps,80000,Insert Time,0.3398988246917724
CW-AIOps,90000,Data Feature Collection Time,4.255395571390788
CW-AIOps,90000,Insert Time,0.3279922008514404
CW-AIOps,100000,Data Feature Collection Time,4.74660849571228
CW-AIOps,100000,Insert Time,0.3819098472595215
CW-AIOps,10000,Data Feature Collection Time,0.4684891700744629
CW-AIOps,10000,Insert Time,0.1512489318847656
CW-AIOps,20000,Data Feature Collection Time,0.9652156829833984
CW-AIOps,20000,Insert Time,0.1610124111175537
CW-AIOps,30000,Data Feature Collection Time,1.4064045747121174
CW-AIOps,30000,Insert Time,0.2152669429779052
CW-AIOps,40000,Data Feature Collection Time,1.8981430530548096
CW-AIOps,40000,Insert Time,0.2296395301818847
CW-AIOps,50000,Data Feature Collection Time,2.387031555175781
CW-AIOps,50000,Insert Time,0.2282764911651611
CW-AIOps,60000,Data Feature Collection Time,2.8562939961751304
CW-AIOps,60000,Insert Time,0.2552962303161621
CW-AIOps,70000,Data Feature Collection Time,3.3318037192026773
CW-AIOps,70000,Insert Time,0.2764747142791748
CW-AIOps,80000,Data Feature Collection Time,3.785999536514282
CW-AIOps,80000,Insert Time,0.2970154285430908
CW-AIOps,90000,Data Feature Collection Time,4.274566968282064
CW-AIOps,90000,Insert Time,0.3211374282836914
CW-AIOps,100000,Data Feature Collection Time,4.740830818812053
CW-AIOps,100000,Insert Time,0.3529920578002929
