DataSet,Compression,Encoding,Insert Time,Select Time
ingestion/UCI-gas,GZIP,RLBE,0.1393800735473633,0.029842853546142578
ingestion/UCI-gas,NONE,RAKE,0.13670804500579833,0.028718066215515137
ingestion/UCI-gas,NONE,RLE,0.16729485988616943,0.03294684886932373
ingestion/UCI-gas,NONE,TS_2DIFF,0.1596069574356079,0.03316309452056885
ingestion/UCI-gas,NONE,GORILLA,0.1647336959838867,0.03015902042388916
ingestion/UCI-gas,NONE,PLAIN,0.159018611907959,0.028861117362976075
ingestion/UCI-gas,NONE,SPRINTZ,0.18356800079345703,0.030039262771606446
ingestion/UCI-gas,NONE,RLBE,0.14593858718872071,0.02892634868621826
ingestion/UCI-gas,LZ4,RAKE,0.13854460716247557,0.02767503261566162
ingestion/UCI-gas,LZ4,RLE,0.1896573781967163,0.02761673927307129
ingestion/UCI-gas,LZ4,TS_2DIFF,0.16342527866363527,0.028543424606323243
ingestion/UCI-gas,LZ4,GORILLA,0.1900458574295044,0.029140639305114745
ingestion/UCI-gas,LZ4,PLAIN,0.16883671283721924,0.028641128540039064
ingestion/UCI-gas,LZ4,SPRINTZ,0.18069925308227539,0.03048975467681885
ingestion/UCI-gas,LZ4,RLBE,0.14954142570495604,0.023754143714904787
