DataFile,Compression,Encoding,Insert Time,Select Time
data_106.csv,SNAPPY,RLE,0.1437738895416259,0.6359489440917969
data_106.csv,SNAPPY,DICTIONARY,0.1051308870315551,0.5748372316360474
data_114.csv,NONE,PLAIN,0.0831033706665039,0.6034893989562988
data_114.csv,NONE,HUFFMAN,2.0854070663452147,0.6305743455886841
data_114.csv,NONE,RLE,0.1620857238769531,0.5841349840164185
data_114.csv,NONE,DICTIONARY,0.097779631614685,0.5732131004333496
data_114.csv,GZIP,PLAIN,0.264234447479248,0.5952942371368408
data_114.csv,GZIP,HUFFMAN,2.099782609939575,0.6146978616714478
data_114.csv,GZIP,RLE,0.4112544775009155,0.6097673177719116
data_114.csv,GZIP,DICTIONARY,0.2624548196792602,0.6042143821716308
data_114.csv,LZ4,PLAIN,0.0806447505950927,0.5780910968780517
data_114.csv,LZ4,HUFFMAN,2.0210179328918456,0.6153313398361206
data_114.csv,LZ4,RLE,0.1363525390625,0.6256431579589844
data_114.csv,LZ4,DICTIONARY,0.0835671186447143,0.5963204860687256
data_114.csv,SNAPPY,PLAIN,0.0865654706954956,0.5733285903930664
data_114.csv,SNAPPY,HUFFMAN,1.960596537590027,0.6107958555221558
data_114.csv,SNAPPY,RLE,0.1377458572387695,0.6053286075592041
data_114.csv,SNAPPY,DICTIONARY,0.0968772649765014,0.5838464736938477
data_21.csv,NONE,PLAIN,0.0369193077087402,0.2610075950622558
data_21.csv,NONE,HUFFMAN,0.1215703964233398,0.2746878385543823
data_21.csv,NONE,RLE,0.0459635257720947,0.2617751598358154
data_21.csv,NONE,DICTIONARY,0.0378588438034057,0.2700186729431152
data_21.csv,GZIP,PLAIN,0.0450881481170654,0.2784016370773315
data_21.csv,GZIP,HUFFMAN,0.1094771862030029,0.2783538103103637
data_21.csv,GZIP,RLE,0.0704248428344726,0.2785189867019653
data_21.csv,GZIP,DICTIONARY,0.047364068031311,0.2618532180786133
data_21.csv,LZ4,PLAIN,0.0356049537658691,0.2683477401733398
data_21.csv,LZ4,HUFFMAN,0.1132163286209106,0.2691428422927856
data_21.csv,LZ4,RLE,0.0408623695373535,0.2708643674850464
data_21.csv,LZ4,DICTIONARY,0.0439161539077758,0.2688740491867065
data_21.csv,SNAPPY,PLAIN,0.0344249963760375,0.2838685750961304
data_21.csv,SNAPPY,HUFFMAN,0.0988710880279541,0.2595491647720337
data_21.csv,SNAPPY,RLE,0.0433790922164917,0.2645349979400634
data_21.csv,SNAPPY,DICTIONARY,0.0421127319335937,0.2687751054763794
